CURSO_ACADEMICO;NOMBRE_PROGRAMA_MOVILIDAD;NOMBRE_AREA_ESTUDIOS_MOV;CENTRO;IN_OUT;NOMBRE_IDIOMA_NIVEL_MOVILIDAD;PAIS_UNIVERSIDAD_ACUERDO;UNIVERSIDAD_ACUERDO;PLAZAS_OFERTADAS_ALUMNOS;PLAZAS_ASIGNADAS_ALUMNOS_OUT;FECHA_ACTUALIZACION
2025;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;INGLÉS - B2 (Nivel avanzado);Alemania;Ludwig-Maximilians-Universitat Munchen (Alemania);1;0;19/07/2026
2025;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;INGLÉS - B2 (Nivel avanzado);Alemania;Universitat Regensburg (Alemania);2;2;19/07/2026
2025;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;INGLÉS - B2 (Nivel avanzado);Hungría;Pécsi Tudományegyetem (Hungría);2;1;19/07/2026
2025;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;INGLÉS - B2 (Nivel avanzado);Polonia;Lazarski University (Polonia);2;2;19/07/2026
2025;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;INGLÉS - B2 (Nivel avanzado);Polonia;Uniwersytet Warszawski (Polonia);2;2;19/07/2026
2025;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;INGLÉS - B2 (Nivel avanzado);Portugal;Universidade Do Porto (Portugal);2;2;19/07/2026
2025;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;INGLÉS - B2 (Nivel avanzado);Reino Unido;University Of East Anglia (Reino Unido);2;1;19/07/2026
2025;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;INGLÉS - B2 (Nivel avanzado);Suecia;Stockholms Universitet (Suecia);2;1;19/07/2026
2025;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;INGLÉS - B2 (Nivel avanzado);Turquía;Yasar University (Turquía);1;0;19/07/2026
2025;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Torino (Italia);5;6;19/07/2026
2025;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Milano-Bicocca (Italia);5;5;19/07/2026
2025;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Verona (Italia);3;0;19/07/2026
2025;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade Da Beira Interior (Portugal);2;0;19/07/2026
2025;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade De Aveiro (Portugal);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Escuela de Doctorado;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Torino (Italia);1;3;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias de la Salud;OUT;INGLÉS - B2 (Nivel avanzado);Portugal;Instituto Superior De Ciências Do Trabalho E Da Empresa (Portugal);1;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y del Trabajo;IN;Sin datos;Italia;Libera Università Maria Ss. Assunta Di Roma (Italia);0;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Rheinische Friedrich-Wilhelms- Universitat Bonn (Alemania);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Universitat Bielefeld (Alemania);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Université De Liege (Bélgica);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Dinamarca;Roskilde Universitet (Dinamarca);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Haute-Bretagne (Rennes Ii) (Francia);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Poitiers (Francia);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Bordeaux (Francia);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Lille (Francia);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Reims Champagne-Ardenne (Francia);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Grecia;Aristotelio Panepistimio Thessalonikis (Grecia);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Torino (Italia);5;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Bologna (Italia);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Firenze (Italia);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Perugia (Italia);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Cagliari (Italia);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Roma La Sapienza (Italia);7;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Milano-Bicocca (Italia);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Letonia;Latvijas Universitáte (Letonia);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Lituania;Vilnius University (Lituania);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Países Bajos;Maastricht University (Países Bajos);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Katolicki Uniwersytet Lubelski (Polonia);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade De Évora (Portugal);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade De Lisboa (Portugal);1;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade De Aveiro (Portugal);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Do Minho (Portugal);1;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;University Of Coimbra (Portugal);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Instituto Superior De Psicología Aplicada (Portugal);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Da Beira Interior (Portugal);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Fernando Pessoa (Portugal);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Do Algarve (Portugal);6;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Rumanía;Universitatea Din Bucuresti (Rumanía);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Rumanía;Universitatea Din Oradea (Rumanía);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Bahcesehir University (Turquía);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Yasar University (Turquía);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Milano-Bicocca (Italia);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;INGLÉS - B1 (Nivel intermedio);Macedonia;International Balkan University (Macedonia);3;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;INGLÉS - B1 (Nivel intermedio);Portugal;Universidade Da Maia-Umaia (Portugal);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;IN;INGLÉS - B1 (Nivel intermedio);Portugal;Universidade Do Minho (Portugal);1;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;FRANCÉS - B1 (Nivel intermedio);Bélgica;Université De Liege (Bélgica);2;1;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université De Reims Champagne-Ardenne (Francia);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université De Lille (Francia);2;1;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;FRANCÉS - B2 (Nivel avanzado);Francia;Université De Haute-Bretagne (Rennes Ii) (Francia);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;GRIEGO - B1 (Nivel intermedio);Grecia;Aristotelio Panepistimio Thessalonikis (Grecia);2;2;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Alemania;Rheinische Friedrich-Wilhelms- Universitat Bonn (Alemania);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Francia;Université De Bordeaux (Francia);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Francia;Université De Poitiers (Francia);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Cagliari (Italia);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Roma La Sapienza (Italia);7;1;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Firenze (Italia);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Torino (Italia);5;3;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Perugia (Italia);2;6;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Macedonia;International Balkan University (Macedonia);3;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Países Bajos;Radboud Universiteit Nijmegen (Países Bajos);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Polonia;Katolicki Uniwersytet Lubelski (Polonia);2;2;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Portugal;University Of Coimbra (Portugal);2;2;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Portugal;Universidade Da Maia-Umaia (Portugal);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Portugal;Universidade Do Algarve (Portugal);6;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Turquía;Bahcesehir University (Turquía);2;1;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Turquía;Yasar University (Turquía);2;1;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Alemania;Universitat Bielefeld (Alemania);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Bélgica;Thomas More University Of Applied Sciences (Bélgica);1;1;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Dinamarca;Roskilde Universitet (Dinamarca);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Irlanda (Eire);University Of Limerick (Irlanda (Eire));1;1;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Italia;Università Degli Studi Di Milano-Bicocca (Italia);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Letonia;Latvijas Universitáte (Letonia);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Lituania;Vilnius University (Lituania);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Países Bajos;Maastricht University (Países Bajos);2;2;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Portugal;University Of Coimbra (Portugal);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Portugal;Universidade Fernando Pessoa (Portugal);2;1;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Rumanía;Universitatea Din Bucuresti (Rumanía);2;1;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Rumanía;Universitatea Din Oradea (Rumanía);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;ITALIANO - A2 (Nivel básico avanzado);Italia;Università Degli Studi Di Bologna (Italia);2;1;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Torino (Italia);3;3;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Milano-Bicocca (Italia);2;2;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;PORTUGUÉS - A2 (Nivel básico avanzado);Portugal;Universidade De Lisboa (Portugal);1;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade De Évora (Portugal);2;1;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade Da Beira Interior (Portugal);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Instituto Superior De Psicología Aplicada (Portugal);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade De Aveiro (Portugal);2;0;19/07/2026
2025;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade Do Minho (Portugal);1;0;19/07/2026
2025;ERASMUS;0314-Sociología y estudios culturales;Facultad de Ciencias Sociales y del Trabajo;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Da Beira Interior (Portugal);3;0;19/07/2026
2025;ERASMUS;0314-Sociología y estudios culturales;Facultad de Ciencias Sociales y del Trabajo;IN;ESPAÑOL - B1 (Nivel intermedio);Serbia;University Of Belgrade (Serbia);2;0;19/07/2026
2025;ERASMUS;0314-Sociología y estudios culturales;Facultad de Ciencias Sociales y del Trabajo;IN;INGLÉS - B2 (Nivel avanzado);Italia;Università Degli Studi Di Milano-Bicocca (Italia);4;0;19/07/2026
2025;ERASMUS;0314-Sociología y estudios culturales;Facultad de Ciencias Sociales y del Trabajo;IN;Sin datos;Francia;Université De Bordeaux (Francia);2;0;19/07/2026
2025;ERASMUS;0314-Sociología y estudios culturales;Facultad de Ciencias Sociales y del Trabajo;IN;Sin datos;Rumanía;Universitatea De Vest Din Timísoara (Rumanía);3;0;19/07/2026
2025;ERASMUS;0314-Sociología y estudios culturales;Facultad de Ciencias Sociales y del Trabajo;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université De Bordeaux (Francia);2;0;19/07/2026
2025;ERASMUS;0314-Sociología y estudios culturales;Facultad de Ciencias Sociales y del Trabajo;OUT;INGLÉS - B1 (Nivel intermedio);Serbia;University Of Belgrade (Serbia);2;0;19/07/2026
2025;ERASMUS;0314-Sociología y estudios culturales;Facultad de Ciencias Sociales y del Trabajo;OUT;INGLÉS - B2 (Nivel avanzado);Italia;Università Degli Studi Di Milano-Bicocca (Italia);4;0;19/07/2026
2025;ERASMUS;0314-Sociología y estudios culturales;Facultad de Ciencias Sociales y del Trabajo;OUT;OTROS - B1 (Nivel intermedio);Rumanía;Universitatea De Vest Din Timísoara (Rumanía);3;2;19/07/2026
2025;ERASMUS;0314-Sociología y estudios culturales;Facultad de Ciencias Sociales y del Trabajo;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade Da Beira Interior (Portugal);3;0;19/07/2026
2025;ERASMUS;0320-Periodismo y documentación, no definido;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Vincennes - Saint Denis (Paris Viii) (Francia);2;0;19/07/2026
2025;ERASMUS;0320-Periodismo y documentación, no definido;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Insubria Varese-Como (Italia);2;0;19/07/2026
2025;ERASMUS;0320-Periodismo y documentación, no definido;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Do Minho (Portugal);2;0;19/07/2026
2025;ERASMUS;0320-Periodismo y documentación, no definido;Facultad de Filosofía y Letras;OUT;FRANCÉS - B2 (Nivel avanzado);Francia;Université De Vincennes - Saint Denis (Paris Viii) (Francia);2;0;19/07/2026
2025;ERASMUS;0320-Periodismo y documentación, no definido;Facultad de Filosofía y Letras;OUT;INGLÉS - B2 (Nivel avanzado);Portugal;Universidade Do Minho (Portugal);2;0;19/07/2026
2025;ERASMUS;0320-Periodismo y documentación, no definido;Facultad de Filosofía y Letras;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Insubria Varese-Como (Italia);2;0;19/07/2026
2025;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Universitat Zu Koln (Alemania);2;0;19/07/2026
2025;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Friedrich-Schiller-Universitat Jena (Alemania);2;0;19/07/2026
2025;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Universitat Regensburg (Alemania);2;0;19/07/2026
2025;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Université Libre De Bruxelles (Bélgica);2;0;19/07/2026
2025;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Université De Liege (Bélgica);2;0;19/07/2026
2025;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université Bordeaux Montaigne (Francia);1;0;19/07/2026
2025;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Picardie Jules Verne (Francia);2;0;19/07/2026
2025;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Milano (Italia);1;0;19/07/2026
2025;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Verona (Italia);5;0;19/07/2026
2025;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Macerata (Italia);2;0;19/07/2026
2025;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Roma La Sapienza (Italia);2;0;19/07/2026
2025;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Noruega;Oslomet-Oslo Metropolitan University (Noruega);0;0;19/07/2026
2025;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Do Minho (Portugal);2;0;19/07/2026
2025;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Do Algarve (Portugal);2;0;19/07/2026
2025;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade De Lisboa (Portugal);2;0;19/07/2026
2025;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;University Of Coimbra (Portugal);2;0;19/07/2026
2025;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Da Beira Interior (Portugal);2;0;19/07/2026
2025;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Rumanía;Universitatea Babes-Bolyai Din Cluj-Napoca (Rumanía);2;0;19/07/2026
2025;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;Sin datos;Portugal;Universidade Do Porto (Portugal);2;0;19/07/2026
2025;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Friedrich-Schiller-Universitat Jena (Alemania);2;0;19/07/2026
2025;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;OUT;FRANCÉS - B1 (Nivel intermedio);Bélgica;Université De Liege (Bélgica);2;1;19/07/2026
2025;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;OUT;FRANCÉS - B1 (Nivel intermedio);Bélgica;Université Libre De Bruxelles (Bélgica);2;2;19/07/2026
2025;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université De Picardie Jules Verne (Francia);2;0;19/07/2026
