CURSO_ACADEMICO;NOMBRE_PROGRAMA_MOVILIDAD;NOMBRE_AREA_ESTUDIOS_MOV;CENTRO;IN_OUT;NOMBRE_IDIOMA_NIVEL_MOVILIDAD;PAIS_UNIVERSIDAD_ACUERDO;UNIVERSIDAD_ACUERDO;PLAZAS_OFERTADAS_ALUMNOS;PLAZAS_ASIGNADAS_ALUMNOS_OUT;FECHA_ACTUALIZACION
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria de Turismo de Zaragoza;OUT;No Informado;España;Universitat De Les Illes Balears (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria de Turismo de Zaragoza;OUT;No Informado;España;Universidad Rovira I Virgili (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria de Turismo de Zaragoza;OUT;No Informado;España;Universidad De Salamanca (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria de Turismo de Zaragoza;OUT;No Informado;España;Universidad De A Coruña (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria de Turismo de Zaragoza;OUT;No Informado;España;Universidad De La Rioja (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria de Turismo de Zaragoza;OUT;No Informado;España;Universidad De Córdoba (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria de Turismo de Zaragoza;OUT;No Informado;España;Universidad De Granada (España);4;1;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria de Turismo de Zaragoza;OUT;No Informado;España;Universidad De Girona (España);6;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria de Turismo de Zaragoza;OUT;No Informado;España;Universidad De Huelva (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad De Valladolid (España);5;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad De Extremadura (España);10;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad Rey Juan Carlos (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad Pública De Navarra (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universitat De Les Illes Balears (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad De Castilla-La Mancha (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad Jaume I De Castellón (España);6;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad Politécnica De Madrid (España);16;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad De Santiago De Compostela (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad Politécnica De Cartagena (España);6;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad Politécnica De Catalunya (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universitat Politècnica De València (España);6;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad Europea Miguel De Cervantes (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad De Las Palmas De Gran Canaria (España);14;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad De Vic-Universidad Central De Catalunya (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad Del País Vasco/Euskal Herriko Unibertsitatea (España);16;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad De Vigo (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad De Jaén (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad De Burgos (España);14;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad De Huelva (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad De Lleida (España);6;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad De Oviedo (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad De Alcalá (España);6;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad De Granada (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad De Sevilla (España);18;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad De Córdoba (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad De A Coruña (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad De La Laguna (España);14;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;No Informado;España;Universidad De Salamanca (España);14;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Vigo (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad Del País Vasco/Euskal Herriko Unibertsitatea (España);16;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Burgos (España);14;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Huelva (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Lleida (España);6;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Oviedo (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Jaén (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Vic-Universidad Central De Catalunya (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Alcalá (España);6;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Granada (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Sevilla (España);18;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Córdoba (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De A Coruña (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De La Laguna (España);14;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Salamanca (España);14;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Valladolid (España);5;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Extremadura (España);10;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad Rey Juan Carlos (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad Pública De Navarra (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universitat De Les Illes Balears (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Castilla-La Mancha (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad Jaume I De Castellón (España);6;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad Politécnica De Madrid (España);16;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Santiago De Compostela (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad Politécnica De Cartagena (España);6;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad Politécnica De Catalunya (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universitat Politècnica De València (España);6;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad Europea Miguel De Cervantes (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;No Informado;España;Universidad De Las Palmas De Gran Canaria (España);14;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de Teruel;IN;No Informado;España;Universidad Politécnica De Catalunya (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Escuela Universitaria Politécnica de Teruel;OUT;No Informado;España;Universidad Politécnica De Catalunya (España);6;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Burgos (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Girona (España);6;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Huelva (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Murcia (España);24;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Cádiz (España);12;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Oviedo (España);20;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Alcalá (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Granada (España);20;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Málaga (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Sevilla (España);12;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Alicante (España);20;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Almería (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De La Rioja (España);10;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Barcelona (España);16;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Cantabria (España);6;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De La Laguna (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Salamanca (España);20;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Valladolid (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Extremadura (España);10;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad Rovira I Virgili (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad Autónoma De Madrid (España);6;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universitat De Les Illes Balears (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad Complutense De Madrid (España);26;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Castilla-La Mancha (España);6;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad Jaume I De Castellón (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad Autónoma De Barcelona (España);24;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Santiago De Compostela (España);14;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad Politécnica De Catalunya (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad Miguel Hernández De Elche (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universitat De València (Estudi General) (España);12;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad Del País Vasco/Euskal Herriko Unibertsitatea (España);20;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De Vigo (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;IN;No Informado;España;Universidad De León (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad Del País Vasco/Euskal Herriko Unibertsitatea (España);22;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universitat De València (Estudi General) (España);12;1;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De León (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Burgos (España);6;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Cádiz (España);12;1;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Girona (España);6;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Huelva (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Murcia (España);24;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Oviedo (España);21;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Alcalá (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Granada (España);26;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Málaga (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Sevilla (España);14;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Alicante (España);20;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Almería (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De La Rioja (España);10;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Barcelona (España);16;1;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Cantabria (España);6;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De La Laguna (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Salamanca (España);21;1;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Valladolid (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Extremadura (España);10;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad Rovira I Virgili (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad Autónoma De Madrid (España);6;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universitat De Les Illes Balears (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad Complutense De Madrid (España);26;1;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Castilla-La Mancha (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad Jaume I De Castellón (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad Autónoma De Barcelona (España);26;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad Politécnica De Madrid (España);5;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad Pontificia De Salamanca (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Santiago De Compostela (España);14;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad Politécnica De Catalunya (España);10;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universitat Politècnica De València (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad Miguel Hernández De Elche (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias;OUT;No Informado;España;Universidad De Vigo (España);5;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Vic-Universidad Central De Catalunya (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universitat De València (Estudi General) (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad Del País Vasco/Euskal Herriko Unibertsitatea (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Vigo (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De León (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Girona (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Huelva (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Lleida (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Granada (España);12;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Málaga (España);14;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Sevilla (España);1;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Almería (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Córdoba (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De La Rioja (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De A Coruña (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Cantabria (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Salamanca (España);12;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Valladolid (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Extremadura (España);24;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad Rey Juan Carlos (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad Rovira I Virgili (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad Pública De Navarra (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Castilla-La Mancha (España);12;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad Jaume I De Castellón (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad Autónoma De Barcelona (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad De Santiago De Compostela (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;IN;No Informado;España;Universidad Católica De Valencia San Vicente Mártir (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad De Vigo (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad De León (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad De Girona (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad De Huelva (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad De Lleida (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad De Granada (España);12;3;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad De Málaga (España);14;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad De Sevilla (España);1;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad De Almería (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad De Córdoba (España);8;1;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad De La Rioja (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad De A Coruña (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad De Cantabria (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad De Salamanca (España);12;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad De Valladolid (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad De Extremadura (España);24;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad Rey Juan Carlos (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad Rovira I Virgili (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad Pública De Navarra (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad De Castilla-La Mancha (España);12;0;25/08/2024
