CURSO_ACADEMICO;CENTRO;ESTUDIO;TIPO_ESTUDIO;ALUMNOS_MATRICULADOS;ALUMNOS_NUEVO_INGRESO;PLAZAS_OFERTADAS;ALUMNOS_GRADUADOS;ALUMNOS_ADAPTA_GRADO_MATRI;ALUMNOS_ADAPTA_GRADO_MATRI_NI;ALUMNOS_ADAPTA_GRADO_TITULADO;ALUMNOS_CON_RECONOCIMIENTO;ALUMNOS_MOVILIDAD_ENTRADA;ALUMNOS_MOVILIDAD_SALIDA;CREDITOS_MATRICULADOS;CREDITOS_RECONOCIDOS;DURACION_MEDIA_GRADUADOS;TASA_EXITO;TASA_RENDIMIENTO;TASA_EFICIENCIA;TASA_ABANDONO;TASA_GRADUACION;FECHA_ACTUALIZACION
2014;Escuela de Doctorado;PD Ciencias biomédicas y biotecnológicas;Doctorado;13;12;99;3;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Ciencias de la salud y del deporte;Doctorado;50;30;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Medicina;Doctorado;136;67;99;9;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Medicina y sanidad animal;Doctorado;16;11;99;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Contabilidad y finanzas;Doctorado;16;10;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Derecho;Doctorado;49;30;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Derechos humanos y libertades fundamentales;Doctorado;19;17;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Economía;Doctorado;14;7;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Economía y gestión de las organizaciones;Doctorado;26;17;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Educación;Doctorado;49;30;99;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Ordenación del territorio y medio ambiente;Doctorado;38;22;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Relaciones de género y estudios feministas;Doctorado;6;2;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Sociología de las políticas públicas y sociales;Doctorado;31;15;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Ciencias agrarias y del medio natural;Doctorado;17;10;99;1;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Energías renovables y eficiencia energética;Doctorado;23;19;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Ingeniería biomédica;Doctorado;17;8;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Ingeniería de diseño y fabricación;Doctorado;11;10;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Ingeniería de sistemas e informática;Doctorado;27;13;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Ingeniería electrónica;Doctorado;4;3;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Ingeniería mecánica;Doctorado;32;24;99;2;0;0;0;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Ingeniería química y del medio ambiente;Doctorado;42;26;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Mecánica de fluídos;Doctorado;;;99;;;;;;;;;;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Nuevos territorios en la arquitectura;Doctorado;20;10;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Tecnologías de la información y comunicaciones en redes moviles;Doctorado;2;2;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Escuela de Doctorado;PD Información y Comunicación;Doctorado;7;7;99;;0;0;;0;;0;0.00;0.00;;;;;;;29/04/2018
2014;Facultad de Ciencias;;Máster;;;40;;;;;;;;;;;;;;;;29/04/2018
