CURSO_ACADEMICO;CENTRO;ESTUDIO;TIPO_ESTUDIO;ALUMNOS_MATRICULADOS;ALUMNOS_NUEVO_INGRESO;PLAZAS_OFERTADAS;ALUMNOS_GRADUADOS;ALUMNOS_ADAPTA_GRADO_MATRI;ALUMNOS_ADAPTA_GRADO_MATRI_NI;ALUMNOS_ADAPTA_GRADO_TITULADO;ALUMNOS_CON_RECONOCIMIENTO;ALUMNOS_MOVILIDAD_ENTRADA;ALUMNOS_MOVILIDAD_SALIDA;CREDITOS_MATRICULADOS;CREDITOS_RECONOCIDOS;DURACION_MEDIA_GRADUADOS;TASA_EXITO;TASA_RENDIMIENTO;TASA_EFICIENCIA;TASA_ABANDONO;TASA_GRADUACION;FECHA_ACTUALIZACION
2024;Escuela de Ingeniería y Arquitectura;2-Arquitectura;Máster;39;32;80;29;0;0;0;0;;0;2091.00;0.00;1.39;100.00;86.51;91.48;0.00;90.00;19/07/2026
2024;Facultad de Ciencias;2-Modelización e Investigación Matemática, Estadística y Computación;Máster;27;18;17;20;0;0;0;0;1;1;1236.00;0.00;1.13;97.83;89.11;90.50;0.00;93.33;19/07/2026
2024;Facultad de Derecho;2-Abogacía;Máster;137;63;100;65;0;0;0;2;;0;5785.00;24.00;2.06;99.89;98.13;99.22;0.00;98.41;19/07/2026
2024;Facultad de Ciencias Humanas y de la Educación;2-Estudios Avanzados sobre el Lenguaje, la Comunicación y sus Patologías;Máster;;;;0;;;0;;;;;;;;;;;;19/07/2026
2024;Escuela de Ingeniería y Arquitectura;2-Ingeniería Química;Máster;44;28;40;18;0;0;0;4;7;0;2233.50;48.00;1.57;100.00;93.42;95.60;0.00;70.00;19/07/2026
2024;Escuela de Ingeniería y Arquitectura;2-Ingeniería Industrial;Máster;178;60;240;65;0;0;0;3;16;12;8562.00;94.50;2.34;96.11;88.44;93.53;0.00;17.07;19/07/2026
2024;Escuela de Ingeniería y Arquitectura;2-Ingeniería de Telecomunicación;Máster;4;0;;3;0;0;0;0;;0;102.00;0.00;7.00;100.00;100.00;72.22;;;19/07/2026
2024;Escuela de Ingeniería y Arquitectura;2-Ingeniería Informática;Máster;3;0;0;1;0;0;0;0;1;0;88.50;0.00;;91.84;76.27;78.95;;;19/07/2026
2024;Escuela de Ingeniería y Arquitectura;2-Ingeniería Mecánica;Máster;4;0;;3;0;0;0;0;;0;69.00;0.00;2.00;100.00;82.61;75.95;;;19/07/2026
2024;Facultad de Ciencias;2-Química Industrial;Máster;15;13;50;13;0;0;0;0;;0;815.00;0.00;1.15;100.00;97.79;97.74;0.00;100.00;19/07/2026
2024;Facultad de Ciencias;2-Geología: Técnicas y Aplicaciones;Máster;7;3;20;5;0;0;0;0;1;0;228.00;0.00;1.80;100.00;89.47;86.21;0.00;66.67;19/07/2026
2024;Facultad de Ciencias;2-Química Molecular y Catálisis Homogénea;Máster;12;11;25;12;0;0;0;0;2;2;702.00;0.00;1.08;100.00;100.00;94.49;0.00;100.00;19/07/2026
2024;Facultad de Economía y Empresa;2-Auditoría;Máster;36;25;32;24;0;0;0;0;;0;1641.00;0.00;1.05;97.46;91.04;97.96;0.00;82.61;19/07/2026
2024;Escuela Politécnica Superior;2-Ingeniería Agronómica;Máster;59;23;40;11;0;0;0;12;2;1;1977.00;75.00;2.43;95.71;82.77;89.64;0.00;13.33;19/07/2026
2024;Facultad de Ciencias de la Salud y del Deporte;2-Evaluación y Entrenamiento Físico para la Salud;Máster;27;18;20;21;0;0;0;0;2;0;1392.00;0.00;1.19;100.00;92.24;95.03;0.00;94.12;19/07/2026
2024;Facultad de Filosofía y Letras;2-Mundo Antiguo y Patrimonio Arqueológico;Máster;16;11;30;9;0;0;0;1;;0;730.00;18.00;1.33;100.00;74.79;95.24;0.00;60.00;19/07/2026
2024;Facultad de Ciencias de la Salud;2-Iniciación a la Investigación en Ciencias de la Enfermería;Máster;1;0;;1;0;0;0;0;;0;12.00;0.00;4.00;100.00;100.00;83.33;;;19/07/2026
2024;Facultad de Economía y Empresa;2-Dirección, Estrategia y Marketing;Máster;27;17;20;17;0;0;0;2;1;0;1128.00;6.00;1.38;96.76;87.23;91.87;0.00;75.00;19/07/2026
2024;Facultad de Ciencias Sociales y Humanas de Teruel;2-Psicología General Sanitaria;Máster;61;30;30;31;0;0;0;0;1;0;2700.00;0.00;2.03;100.00;100.00;99.57;0.00;86.21;19/07/2026
2024;Escuela de Ingeniería y Arquitectura;2-Ingeniería de Diseño de Producto;Máster;15;6;30;11;0;0;0;2;5;2;529.50;13.50;1.80;100.00;84.11;85.94;0.00;80.00;19/07/2026
2024;Facultad de Filosofía y Letras;2-Consultoría de Información y Comunicación Digital;Máster;28;14;25;12;0;0;0;6;2;0;912.00;36.00;1.75;99.21;82.89;89.68;0.00;76.92;19/07/2026
2024;Facultad de Veterinaria;2-Calidad, Seguridad y Tecnología de los Alimentos;Máster;;;;0;;;0;;;;;;;;;;;;19/07/2026
2024;Facultad de Derecho;2-Gestión Administrativa;Máster;17;15;30;13;0;0;0;0;;0;921.00;0.00;1.08;100.00;90.88;99.24;0.00;78.57;19/07/2026
2024;Facultad de Filosofía y Letras;2-Investigación en Filosofía;Máster;13;10;12;6;0;0;0;0;1;0;582.00;0.00;1.33;98.64;74.74;88.24;0.00;75.00;19/07/2026
2024;Centro Universitario de la Defensa de Zaragoza;2-Dirección y Gestión de Adquisiciones de Sistemas para la Defensa;Máster;47;25;25;19;0;0;0;1;;0;1417.00;12.00;;100.00;97.18;100.00;0.00;50.00;19/07/2026
2024;Facultad de Derecho;2-Derecho de la Administración Pública;Máster;42;20;20;22;0;0;0;1;3;0;1398.00;6.00;1.46;96.81;84.55;87.13;0.00;80.00;19/07/2026
2024;Escuela de Ingeniería y Arquitectura;2-Programa conjunto en Máster Universitario en Ingeniería Industrial-Máster Universitario en Energías Renovables y Eficiencia Energética;Máster;1;0;;;0;0;;0;;0;12.00;0.00;;100.00;100.00;;;;19/07/2026
2024;Facultad de Medicina;2-Cond. genéticos, nutric. y amb. del crec. y desarrollo;Máster;42;23;25;22;0;0;0;0;;0;1395.00;0.00;1.17;100.00;97.85;99.32;0.00;100.00;19/07/2026
2024;Escuela de Ingeniería y Arquitectura;2-Robótica, Gráficos y Visión por Computador/Robotics, Graphics and Computer Vision;Máster;61;29;30;26;0;0;0;5;12;0;2640.00;45.00;2.05;98.48;88.18;95.19;0.00;69.57;19/07/2026
2024;Escuela Universitaria Politécnica de Teruel;2-Innovación y Emprendimiento en Tecnologías para la Salud y el Bienestar;Máster;2;0;;2;0;0;0;0;;0;42.00;0.00;3.00;100.00;100.00;72.41;;;19/07/2026
2024;Facultad de Veterinaria;2-Salud Global: Integración de la Salud Ambiental, Humana y Animal;Máster;21;20;30;16;0;0;0;0;;0;1215.00;0.00;1.06;100.00;93.83;98.47;0.00;80.00;19/07/2026
2024;Facultad de Filosofía y Letras;2-Enseñanza del Español como Lengua Extranjera;Máster;33;24;30;25;0;0;0;1;9;0;1542.00;12.00;1.23;99.37;92.02;96.85;0.00;78.26;19/07/2026
2024;Facultad de Ciencias;2-Biofísica y Biotecnología Cuantitativa/Biophysics and Quantitative Biotechnology;Máster;28;10;24;18;0;0;0;0;3;0;1140.00;0.00;2.06;100.00;100.00;96.23;0.00;80.00;19/07/2026
2024;Facultad de Ciencias;2-Economía Circular;Máster;9;0;40;7;0;0;0;0;;0;270.00;0.00;2.33;100.00;77.78;100.00;;;19/07/2026
2024;Facultad de Ciencias;2-Física del Universo: Cosmología, Astrofísica, Partículas y Astropartículas;Máster;25;16;30;2;0;0;0;0;3;0;1086.00;0.00;2.00;99.40;91.16;100.00;0.00;76.92;19/07/2026
2024;Facultad de Filosofía y Letras;2-Culturas e Identidades Hispánicas;Máster;2;0;;;0;0;;0;;0;36.00;0.00;;;;;;;19/07/2026
2024;Facultad de Veterinaria;2-Nutrición Animal;Máster;14;0;30;14;0;0;0;0;;0;840.00;0.00;2.14;100.00;100.00;100.00;;;19/07/2026
2024;Facultad de Veterinaria;2-Calidad, Seguridad y Tecnología de los Alimentos;Máster;43;22;30;20;0;0;0;0;2;0;1938.00;0.00;1.89;99.84;98.30;100.00;0.00;71.43;19/07/2026
2024;Facultad de Ciencias Sociales y del Trabajo;2-Gestión Estratégica de Recursos Humanos;Máster;49;15;30;23;0;0;0;19;;0;1538.00;328.00;2.20;100.00;90.38;98.74;0.00;20.00;19/07/2026
2024;Escuela de Ingeniería y Arquitectura;2-Ingeniería Biomédica;Máster;49;22;40;20;0;0;0;3;5;2;2133.00;84.00;2.11;98.75;91.46;99.16;0.00;71.43;19/07/2026
2024;Escuela de Ingeniería y Arquitectura;2-Energías Renovables y Eficiencia Energética;Máster;34;15;30;15;0;0;0;3;17;0;1464.00;39.00;2.00;99.57;93.85;100.00;0.00;78.57;19/07/2026
2024;Facultad de Medicina;2-Inmunología Tumoral e Inmunoterapia del Cáncer;Máster;39;18;30;21;0;0;0;0;;0;1710.00;0.00;2.05;100.00;100.00;100.00;0.00;88.89;19/07/2026
2024;Facultad de Ciencias Humanas y de la Educación;2-Estudios Avanzados sobre el Lenguaje, la Comunicación y sus Patologías;Máster;31;20;20;22;0;0;0;0;;0;1341.00;0.00;1.33;100.00;91.28;93.14;0.00;95.00;19/07/2026
2024;Facultad de Filosofía y Letras;2-Historia Contemporánea;Máster;5;4;40;2;0;0;0;0;3;0;255.00;0.00;1.50;100.00;82.35;88.89;0.00;50.00;19/07/2026
2024;Facultad de Ciencias;2-Erasmus Mundus en Ingeniería de Membranas para un Desarrollo Sostenible;Máster;17;8;20;9;0;0;0;27;4;0;483.00;1095.00;;100.00;100.00;;;;19/07/2026
2024;Centro Universitario de la Defensa de Zaragoza;2-Administración Económica y Logística en el Ámbito de la Defensa;Máster;18;18;20;18;0;0;0;0;;0;1080.00;0.00;1.00;100.00;100.00;100.00;0.00;100.00;19/07/2026
2024;Facultad de Ciencias;2-Paleontología;Máster;8;8;15;8;0;0;0;0;;0;489.00;0.00;1.00;100.00;100.00;100.00;0.00;100.00;19/07/2026
2024;Facultad de Ciencias;2-Economía Circular;Máster;18;18;40;5;0;0;0;0;;0;828.00;0.00;1.00;100.00;81.88;100.00;0.00;60.00;19/07/2026
2024;Escuela de Ingeniería y Arquitectura;2-Ingeniería Mecánica;Máster;35;23;25;14;0;0;0;18;2;0;1371.00;495.00;1.00;99.75;86.43;100.00;0.00;61.54;19/07/2026
2024;Escuela de Ingeniería y Arquitectura;2-Ingeniería de Telecomunicación;Máster;26;8;25;16;0;0;0;10;1;0;882.00;57.00;1.00;95.68;90.48;100.00;0.00;16.67;19/07/2026
2024;Escuela de Ingeniería y Arquitectura;2-Ingeniería Industrial;Máster;;;;;;;;18;;;;402.00;;;;;;;19/07/2026
2024;Facultad de Ciencias;2-Física del Universo: Cosmología, Astrofísica, Partículas y Astropartículas;Máster;;;;;;;;1;;;;12.00;;;;;;;19/07/2026
2024;Escuela de Doctorado;4-Movilidad Doctorado;Movilidad de entrada;3;0;;;0;0;;0;3;0;0.00;0.00;;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Ciencias de la antigüedad;Doctorado;32;8;30;3;0;0;0;0;;0;0.00;0.00;5.75;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Estudios ingleses;Doctorado;31;9;10;4;0;0;0;0;;0;0.00;0.00;4.64;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Literaturas hispánicas;Doctorado;24;4;20;3;0;0;0;0;;0;0.00;0.00;6.39;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Filosofía;Doctorado;32;9;8;3;0;0;0;0;;0;0.00;0.00;5.50;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Historia contemporánea;Doctorado;29;6;15;5;0;0;0;0;;0;0.00;0.00;4.14;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Historia del arte;Doctorado;49;8;20;3;0;0;0;0;;0;0.00;0.00;5.12;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Historia, sociedad y cultura: épocas medieval y moderna;Doctorado;25;7;8;3;0;0;0;0;;0;0.00;0.00;5.21;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Lingüística hispánica;Doctorado;20;8;25;1;0;0;0;0;;0;0.00;0.00;1.65;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Bioquímica y biología molecular;Doctorado;105;26;30;8;0;0;0;1;;0;0.00;0.00;4.64;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Calidad, seguridad y tecnología de los alimentos;Doctorado;28;4;15;3;0;0;0;0;;0;0.00;0.00;4.87;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Ciencia analítica en química;Doctorado;27;5;15;3;0;0;0;0;;0;0.00;0.00;2.93;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Física;Doctorado;127;31;50;8;0;0;0;0;;0;0.00;0.00;3.67;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Geología;Doctorado;32;6;11;6;0;0;0;0;;0;0.00;0.00;5.36;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Matemáticas y estadística;Doctorado;33;10;5;3;0;0;0;0;;0;0.00;0.00;3.36;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Producción animal;Doctorado;21;0;6;1;0;0;0;0;;0;0.00;0.00;3.96;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Química física;Doctorado;14;4;10;0;0;0;0;0;;0;0.00;0.00;;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Química inorgánica;Doctorado;45;12;18;10;0;0;0;0;;0;0.00;0.00;4.94;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Química orgánica;Doctorado;39;7;12;1;0;0;0;0;;0;0.00;0.00;4.88;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Ciencias biomédicas y biotecnológicas;Doctorado;36;8;20;6;0;0;0;0;;0;0.00;0.00;5.40;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Ciencias de la salud y del deporte;Doctorado;140;31;30;15;0;0;0;0;;0;0.00;0.00;4.72;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Medicina;Doctorado;266;65;65;26;0;0;0;0;;0;0.00;0.00;5.11;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Medicina y sanidad animal;Doctorado;49;10;15;5;0;0;0;0;;0;0.00;0.00;4.85;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Contabilidad y finanzas;Doctorado;30;3;18;2;0;0;0;0;;0;0.00;0.00;4.48;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Derecho;Doctorado;113;23;30;10;0;0;0;1;;0;0.00;0.00;5.38;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Derechos humanos y libertades fundamentales;Doctorado;38;12;10;1;0;0;0;0;;0;0.00;0.00;7.22;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Economía;Doctorado;40;6;15;7;0;0;0;0;;0;0.00;0.00;5.45;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Economía y gestión de las organizaciones;Doctorado;41;13;20;1;0;0;0;0;;0;0.00;0.00;4.83;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Educación;Doctorado;106;25;25;14;0;0;0;1;;0;0.00;0.00;4.51;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Ordenación del territorio y medio ambiente;Doctorado;48;10;25;5;0;0;0;0;;0;0.00;0.00;5.26;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Relaciones de género y estudios feministas;Doctorado;15;3;30;2;0;0;0;0;;0;0.00;0.00;6.36;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Sociología de las políticas públicas y sociales;Doctorado;58;14;15;5;0;0;0;0;;0;0.00;0.00;4.19;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Ciencias agrarias y del medio natural;Doctorado;57;9;30;2;0;0;0;0;;0;0.00;0.00;4.54;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Energías renovables y eficiencia energética;Doctorado;35;10;15;6;0;0;0;0;;0;0.00;0.00;4.82;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Ingeniería biomédica;Doctorado;65;14;10;9;0;0;0;0;;0;0.00;0.00;4.25;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Ingeniería de diseño y fabricación;Doctorado;34;6;20;3;0;0;0;0;;0;0.00;0.00;3.87;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Ingeniería de sistemas e informática;Doctorado;100;27;30;12;0;0;0;0;;0;0.00;0.00;4.25;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Ingeniería electrónica;Doctorado;30;2;10;4;0;0;0;0;;0;0.00;0.00;4.72;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Ingeniería mecánica;Doctorado;54;19;25;12;0;0;0;0;;0;0.00;0.00;4.81;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Ingeniería química y del medio ambiente;Doctorado;92;21;60;19;0;0;0;0;;0;0.00;0.00;4.90;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Mecánica de fluidos;Doctorado;20;6;3;3;0;0;0;0;;0;0.00;0.00;4.60;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Nuevos territorios en la arquitectura;Doctorado;32;4;10;4;0;0;0;0;;0;0.00;0.00;5.66;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Tecnologías de la información y comunicaciones en redes moviles;Doctorado;14;2;10;4;0;0;0;0;;0;0.00;0.00;5.24;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Información y Comunicación;Doctorado;31;6;6;4;0;0;0;0;;0;0.00;0.00;4.22;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Patrimonio, Sociedades y Espacios de Frontera;Doctorado;28;4;8;2;0;0;0;0;;0;0.00;0.00;4.41;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Logística y gestión de la cadena de suministro;Doctorado;;;8;;;;;1;;;;0.00;;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Psicología;Doctorado;60;20;20;1;0;0;0;2;;0;0.00;0.00;4.29;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD Sistemas eficientes de producción y calidad agroalimentaria;Doctorado;;;4;;;;;;;;;;;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD en Relaciones Laborales y Recursos Humanos;Doctorado;9;6;10;;0;0;;0;;0;0.00;0.00;;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD en Salud Global: Determinantes e Interacción de la Salud Humana, Animal y Ambiental;Doctorado;6;3;8;;0;0;;0;;0;0.00;0.00;;;;;;;19/07/2026
2024;Escuela de Doctorado;3-PD en Didáctica de las Ciencias Experimentales;Doctorado;4;1;6;;0;0;;0;;0;0.00;0.00;;;;;;;19/07/2026
