CURSO_ACADEMICO;LOCALIDAD;ESTUDIO;TIPO_ESTUDIO;TIPO_EGRESO;SEXO;ALUMNOS_GRADUADOS;ALUMNOS_INTERRUMPEN_ESTUDIOS;ALUMNOS_INTERRUMPEN_EST_ANO1;ALUMNOS_TRASLADAN_OTRA_UNIV;DURACION_MEDIA_GRADUADOS;TASA_EFICIENCIA;FECHA_ACTUALIZACION
2023;Zaragoza;Doctorado: PD Economía [RD 576/2023];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Economía [RD 576/2023];Doctorado;Graduado;Hombres;6;0;0;0;4.85;;31/08/2025
2023;Zaragoza;Doctorado: PD Economía [RD 576/2023];Doctorado;Graduado;Mujeres;3;0;0;0;5.65;;31/08/2025
2023;Zaragoza;Doctorado: PD Economía [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;3;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Economía [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Mujeres;0;3;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Economía y gestión de las organizaciones [RD 576/2023];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Economía y gestión de las organizaciones [RD 576/2023];Doctorado;Abandono Voluntario;Mujeres;0;2;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Economía y gestión de las organizaciones [RD 576/2023];Doctorado;Graduado;Hombres;1;0;0;0;3.89;;31/08/2025
2023;Zaragoza;Doctorado: PD Economía y gestión de las organizaciones [RD 576/2023];Doctorado;Graduado;Mujeres;5;0;0;0;2.89;;31/08/2025
2023;Zaragoza;Doctorado: PD Economía y gestión de las organizaciones [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;5;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Economía y gestión de las organizaciones [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Mujeres;0;4;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Educación [RD 576/2023];Doctorado;Abandono Voluntario;Mujeres;0;3;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Educación [RD 576/2023];Doctorado;Graduado;Hombres;8;0;0;0;4.08;;31/08/2025
2023;Zaragoza;Doctorado: PD Educación [RD 576/2023];Doctorado;Graduado;Mujeres;7;0;0;0;3.62;;31/08/2025
2023;Zaragoza;Doctorado: PD Educación [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Educación [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Mujeres;0;2;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Energías renovables y eficiencia energética [RD 576/2023];Doctorado;Abandono Voluntario;Hombres;0;2;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Energías renovables y eficiencia energética [RD 576/2023];Doctorado;Graduado;Hombres;4;0;0;0;4.96;;31/08/2025
2023;Zaragoza;Doctorado: PD Energías renovables y eficiencia energética [RD 576/2023];Doctorado;Graduado;Mujeres;3;0;0;0;6.58;;31/08/2025
2023;Zaragoza;Doctorado: PD Energías renovables y eficiencia energética [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;4;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Estudios ingleses [RD 576/2023];Doctorado;Graduado;Hombres;2;0;0;0;4.44;;31/08/2025
2023;Zaragoza;Doctorado: PD Estudios ingleses [RD 576/2023];Doctorado;Graduado;Mujeres;5;0;0;0;5.11;;31/08/2025
2023;Zaragoza;Doctorado: PD Estudios ingleses [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Filosofía [RD 576/2023];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Filosofía [RD 576/2023];Doctorado;Graduado;Hombres;4;0;0;0;4.14;;31/08/2025
2023;Zaragoza;Doctorado: PD Filosofía [RD 576/2023];Doctorado;Graduado;Mujeres;1;0;0;0;3.53;;31/08/2025
2023;Zaragoza;Doctorado: PD Filosofía [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;3;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Filosofía [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Física [RD 576/2023];Doctorado;Abandono Voluntario;Hombres;0;2;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Física [RD 576/2023];Doctorado;Graduado;Hombres;12;0;0;0;4.77;;31/08/2025
2023;Zaragoza;Doctorado: PD Física [RD 576/2023];Doctorado;Graduado;Mujeres;3;0;0;0;4.49;;31/08/2025
2023;Zaragoza;Doctorado: PD Física [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Geología [RD 576/2023];Doctorado;Graduado;Hombres;4;0;0;0;4.81;;31/08/2025
2023;Zaragoza;Doctorado: PD Geología [RD 576/2023];Doctorado;Graduado;Mujeres;3;0;0;0;3.65;;31/08/2025
2023;Zaragoza;Doctorado: PD Geología [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Historia contemporánea [RD 576/2023];Doctorado;Graduado;Hombres;4;0;0;0;4.77;;31/08/2025
2023;Zaragoza;Doctorado: PD Historia contemporánea [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Historia contemporánea [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Mujeres;0;2;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Historia del arte [RD 576/2023];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Historia del arte [RD 576/2023];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Historia del arte [RD 576/2023];Doctorado;Graduado;Hombres;3;0;0;0;5.20;;31/08/2025
2023;Zaragoza;Doctorado: PD Historia del arte [RD 576/2023];Doctorado;Graduado;Mujeres;4;0;0;0;6.10;;31/08/2025
2023;Zaragoza;Doctorado: PD Historia del arte [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Historia, sociedad y cultura: épocas medieval y moderna [RD 576/2023];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Historia, sociedad y cultura: épocas medieval y moderna [RD 576/2023];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Historia, sociedad y cultura: épocas medieval y moderna [RD 576/2023];Doctorado;Graduado;Hombres;3;0;0;0;5.30;;31/08/2025
2023;Zaragoza;Doctorado: PD Historia, sociedad y cultura: épocas medieval y moderna [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Información y Comunicación [RD 576/2023];Doctorado;Graduado;Hombres;2;0;0;0;5.94;;31/08/2025
2023;Zaragoza;Doctorado: PD Información y Comunicación [RD 576/2023];Doctorado;Graduado;Mujeres;8;0;0;0;3.61;;31/08/2025
2023;Zaragoza;Doctorado: PD Información y Comunicación [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;3;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería biomédica [RD 576/2023];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería biomédica [RD 576/2023];Doctorado;Graduado;Hombres;7;0;0;0;4.81;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería biomédica [RD 576/2023];Doctorado;Graduado;Mujeres;3;0;0;0;5.01;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería biomédica [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería de diseño y fabricación [RD 576/2023];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería de diseño y fabricación [RD 576/2023];Doctorado;Graduado;Hombres;3;0;0;0;5.84;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería de diseño y fabricación [RD 576/2023];Doctorado;Graduado;Mujeres;1;0;0;0;5.12;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería de diseño y fabricación [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería de sistemas e informática [RD 576/2023];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería de sistemas e informática [RD 576/2023];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería de sistemas e informática [RD 576/2023];Doctorado;Graduado;Hombres;14;0;0;0;4.37;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería de sistemas e informática [RD 576/2023];Doctorado;Graduado;Mujeres;1;0;0;0;4.59;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería de sistemas e informática [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;3;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería electrónica [RD 576/2023];Doctorado;Cambio de estudios sin simultaneidad;Hombres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería electrónica [RD 576/2023];Doctorado;Graduado;Hombres;5;0;0;0;4.54;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería electrónica [RD 576/2023];Doctorado;Graduado;Mujeres;1;0;0;0;4.95;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería electrónica [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería mecánica [RD 576/2023];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería mecánica [RD 576/2023];Doctorado;Graduado;Hombres;5;0;0;0;4.55;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería mecánica [RD 576/2023];Doctorado;Graduado;Mujeres;2;0;0;0;6.55;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería mecánica [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería mecánica [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería química y del medio ambiente [RD 576/2023];Doctorado;Abandono Voluntario;Hombres;0;2;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería química y del medio ambiente [RD 576/2023];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería química y del medio ambiente [RD 576/2023];Doctorado;Graduado;Hombres;5;0;0;0;4.69;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería química y del medio ambiente [RD 576/2023];Doctorado;Graduado;Mujeres;7;0;0;0;4.34;;31/08/2025
2023;Zaragoza;Doctorado: PD Ingeniería química y del medio ambiente [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Lingüística hispánica [RD 576/2023];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Lingüística hispánica [RD 576/2023];Doctorado;Abandono Voluntario;Mujeres;0;2;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Lingüística hispánica [RD 576/2023];Doctorado;Graduado;Hombres;2;0;0;0;2.63;;31/08/2025
2023;Zaragoza;Doctorado: PD Lingüística hispánica [RD 576/2023];Doctorado;Graduado;Mujeres;3;0;0;0;5.70;;31/08/2025
2023;Zaragoza;Doctorado: PD Lingüística hispánica [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Mujeres;0;2;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Literaturas hispánicas [RD 576/2023];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Literaturas hispánicas [RD 576/2023];Doctorado;Graduado;Mujeres;3;0;0;0;4.92;;31/08/2025
2023;Zaragoza;Doctorado: PD Literaturas hispánicas [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Literaturas hispánicas [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Logística y gestión de la cadena de suministro [RD 576/2023];Doctorado;Graduado;Hombres;2;0;0;0;4.20;;31/08/2025
2023;Zaragoza;Doctorado: PD Matemáticas y estadística [RD 576/2023];Doctorado;Graduado;Hombres;5;0;0;0;3.05;;31/08/2025
2023;Zaragoza;Doctorado: PD Matemáticas y estadística [RD 576/2023];Doctorado;Graduado;Mujeres;1;0;0;0;6.44;;31/08/2025
2023;Zaragoza;Doctorado: PD Mecánica de fluidos [RD 576/2023];Doctorado;Graduado;Hombres;1;0;0;0;5.21;;31/08/2025
2023;Zaragoza;Doctorado: PD Mecánica de fluidos [RD 576/2023];Doctorado;Graduado;Mujeres;1;0;0;0;5.21;;31/08/2025
2023;Zaragoza;Doctorado: PD Medicina [RD 576/2023];Doctorado;Abandono Voluntario;Hombres;0;2;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Medicina [RD 576/2023];Doctorado;Abandono Voluntario;Mujeres;0;8;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Medicina [RD 576/2023];Doctorado;Graduado;Hombres;13;0;0;0;5.09;;31/08/2025
2023;Zaragoza;Doctorado: PD Medicina [RD 576/2023];Doctorado;Graduado;Mujeres;18;0;0;0;4.58;;31/08/2025
2023;Zaragoza;Doctorado: PD Medicina [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;13;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Medicina [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Mujeres;0;22;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Medicina y sanidad animal [RD 576/2023];Doctorado;Abandono Voluntario;Hombres;0;2;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Medicina y sanidad animal [RD 576/2023];Doctorado;Abandono Voluntario;Mujeres;0;2;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Medicina y sanidad animal [RD 576/2023];Doctorado;Graduado;Hombres;3;0;0;0;4.34;;31/08/2025
2023;Zaragoza;Doctorado: PD Medicina y sanidad animal [RD 576/2023];Doctorado;Graduado;Mujeres;5;0;0;0;5.13;;31/08/2025
2023;Zaragoza;Doctorado: PD Nuevos territorios en la arquitectura [RD 576/2023];Doctorado;Abandono Voluntario;Hombres;0;2;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Nuevos territorios en la arquitectura [RD 576/2023];Doctorado;Graduado;Hombres;3;0;0;0;6.33;;31/08/2025
2023;Zaragoza;Doctorado: PD Nuevos territorios en la arquitectura [RD 576/2023];Doctorado;Graduado;Mujeres;1;0;0;0;4.01;;31/08/2025
2023;Zaragoza;Doctorado: PD Nuevos territorios en la arquitectura [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Ordenación del territorio y medio ambiente [RD 576/2023];Doctorado;Graduado;Hombres;3;0;0;0;5.50;;31/08/2025
2023;Zaragoza;Doctorado: PD Ordenación del territorio y medio ambiente [RD 576/2023];Doctorado;Graduado;Mujeres;2;0;0;0;3.70;;31/08/2025
2023;Zaragoza;Doctorado: PD Ordenación del territorio y medio ambiente [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Patrimonio, Sociedades y Espacios de Frontera [RD 576/2023];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Patrimonio, Sociedades y Espacios de Frontera [RD 576/2023];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Patrimonio, Sociedades y Espacios de Frontera [RD 576/2023];Doctorado;Graduado;Hombres;1;0;0;0;1.87;;31/08/2025
2023;Zaragoza;Doctorado: PD Patrimonio, Sociedades y Espacios de Frontera [RD 576/2023];Doctorado;Graduado;Mujeres;1;0;0;0;5.50;;31/08/2025
2023;Zaragoza;Doctorado: PD Producción animal [RD 576/2023];Doctorado;Graduado;Hombres;1;0;0;0;3.35;;31/08/2025
2023;Zaragoza;Doctorado: PD Producción animal [RD 576/2023];Doctorado;Graduado;Mujeres;1;0;0;0;3.88;;31/08/2025
2023;Zaragoza;Doctorado: PD Producción animal [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Psicología [RD 576/2023];Doctorado;Abandono Voluntario;Hombres;0;2;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Psicología [RD 576/2023];Doctorado;Abandono Voluntario;Mujeres;0;2;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Psicología [RD 576/2023];Doctorado;Graduado;Hombres;2;0;0;0;3.99;;31/08/2025
2023;Zaragoza;Doctorado: PD Psicología [RD 576/2023];Doctorado;Graduado;Mujeres;2;0;0;0;4.68;;31/08/2025
2023;Zaragoza;Doctorado: PD Psicología [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Química física [RD 576/2023];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Química física [RD 576/2023];Doctorado;Graduado;Hombres;2;0;0;0;5.18;;31/08/2025
2023;Zaragoza;Doctorado: PD Química física [RD 576/2023];Doctorado;Graduado;Mujeres;2;0;0;0;3.88;;31/08/2025
2023;Zaragoza;Doctorado: PD Química inorgánica [RD 576/2023];Doctorado;Graduado;Hombres;1;0;0;0;4.44;;31/08/2025
2023;Zaragoza;Doctorado: PD Química inorgánica [RD 576/2023];Doctorado;Graduado;Mujeres;4;0;0;0;3.95;;31/08/2025
2023;Zaragoza;Doctorado: PD Química inorgánica [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Química orgánica [RD 576/2023];Doctorado;Graduado;Hombres;3;0;0;0;4.81;;31/08/2025
2023;Zaragoza;Doctorado: PD Química orgánica [RD 576/2023];Doctorado;Graduado;Mujeres;5;0;0;0;4.99;;31/08/2025
2023;Zaragoza;Doctorado: PD Relaciones de género y estudios feministas [RD 576/2023];Doctorado;Abandono Voluntario;Mujeres;0;2;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Relaciones de género y estudios feministas [RD 576/2023];Doctorado;Graduado;Mujeres;4;0;0;0;5.40;;31/08/2025
2023;Zaragoza;Doctorado: PD Relaciones de género y estudios feministas [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Sociología de las políticas públicas y sociales [RD 576/2023];Doctorado;Abandono Voluntario;Hombres;0;2;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Sociología de las políticas públicas y sociales [RD 576/2023];Doctorado;Graduado;Hombres;4;0;0;0;5.13;;31/08/2025
2023;Zaragoza;Doctorado: PD Sociología de las políticas públicas y sociales [RD 576/2023];Doctorado;Graduado;Mujeres;5;0;0;0;4.47;;31/08/2025
2023;Zaragoza;Doctorado: PD Sociología de las políticas públicas y sociales [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Doctorado: PD Sociología de las políticas públicas y sociales [RD 576/2023];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Filología Inglesa;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;1;;;31/08/2025
2023;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Abandono Voluntario;Hombres;0;96;44;0;;;31/08/2025
2023;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Abandono Voluntario;Mujeres;0;44;9;0;;;31/08/2025
2023;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Cambio de estudios sin simultaneidad;Hombres;0;9;9;0;;;31/08/2025
2023;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;14;8;0;;;31/08/2025
2023;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Graduado;Hombres;151;0;0;0;5.16;85.80;31/08/2025
2023;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Graduado;Mujeres;122;0;0;0;5.38;89.15;31/08/2025
2023;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Incumple Régimen de permanencia;Hombres;0;4;1;0;;;31/08/2025
2023;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Incumple Régimen de permanencia;Mujeres;0;3;2;0;;;31/08/2025
2023;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Traslado a otra Universidad;Hombres;0;0;0;5;;;31/08/2025
2023;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Traslado a otra Universidad;Mujeres;0;0;0;4;;;31/08/2025
2023;Zaragoza;Grado: Biotecnología;Grado;Abandono Voluntario;Hombres;0;4;2;0;;;31/08/2025
2023;Zaragoza;Grado: Biotecnología;Grado;Graduado;Hombres;20;0;0;0;4.20;93.54;31/08/2025
2023;Zaragoza;Grado: Biotecnología;Grado;Graduado;Mujeres;46;0;0;0;4.31;93.29;31/08/2025
2023;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Abandono Voluntario;Hombres;0;6;0;0;;;31/08/2025
2023;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Abandono Voluntario;Mujeres;0;7;1;0;;;31/08/2025
2023;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Cambio de estudios sin simultaneidad;Hombres;0;2;1;0;;;31/08/2025
2023;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;2;0;;;31/08/2025
2023;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Graduado;Hombres;19;0;0;0;4.75;91.55;31/08/2025
2023;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Graduado;Mujeres;27;0;0;0;5.12;87.31;31/08/2025
2023;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;31/08/2025
2023;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;31/08/2025
2023;Zaragoza;Grado: Derecho;Grado;Abandono Voluntario;Hombres;0;26;11;0;;;31/08/2025
2023;Zaragoza;Grado: Derecho;Grado;Abandono Voluntario;Mujeres;0;35;9;0;;;31/08/2025
2023;Zaragoza;Grado: Derecho;Grado;Cambio de estudios sin simultaneidad;Hombres;0;3;2;0;;;31/08/2025
2023;Zaragoza;Grado: Derecho;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;7;1;0;;;31/08/2025
2023;Zaragoza;Grado: Derecho;Grado;Graduado;Hombres;116;0;0;0;5.10;89.88;31/08/2025
2023;Zaragoza;Grado: Derecho;Grado;Graduado;Mujeres;197;0;0;0;5.03;89.40;31/08/2025
2023;Zaragoza;Grado: Derecho;Grado;Incumple Régimen de permanencia;Hombres;0;2;1;0;;;31/08/2025
2023;Zaragoza;Grado: Derecho;Grado;Incumple Régimen de permanencia;Mujeres;0;3;2;0;;;31/08/2025
2023;Zaragoza;Grado: Derecho;Grado;Traslado a otra Universidad;Hombres;0;0;0;3;;;31/08/2025
2023;Zaragoza;Grado: Derecho;Grado;Traslado a otra Universidad;Mujeres;0;0;0;5;;;31/08/2025
2023;Zaragoza;Grado: Economía;Grado;Abandono Voluntario;Hombres;0;45;20;0;;;31/08/2025
2023;Zaragoza;Grado: Economía;Grado;Abandono Voluntario;Mujeres;0;21;7;0;;;31/08/2025
2023;Zaragoza;Grado: Economía;Grado;Cambio de estudios sin simultaneidad;Hombres;0;10;6;0;;;31/08/2025
2023;Zaragoza;Grado: Economía;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;6;3;0;;;31/08/2025
2023;Zaragoza;Grado: Economía;Grado;Graduado;Hombres;54;0;0;0;5.49;78.15;31/08/2025
2023;Zaragoza;Grado: Economía;Grado;Graduado;Mujeres;28;0;0;0;5.04;85.19;31/08/2025
2023;Zaragoza;Grado: Economía;Grado;Incumple Régimen de permanencia;Hombres;0;7;4;0;;;31/08/2025
2023;Zaragoza;Grado: Economía;Grado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Grado: Economía;Grado;Traslado a otra Universidad;Hombres;0;0;0;8;;;31/08/2025
2023;Zaragoza;Grado: Economía;Grado;Traslado a otra Universidad;Mujeres;0;0;0;3;;;31/08/2025
2023;Zaragoza;Grado: Enfermería;Grado;Abandono Voluntario;Hombres;0;3;2;0;;;31/08/2025
2023;Zaragoza;Grado: Enfermería;Grado;Abandono Voluntario;Mujeres;0;13;8;0;;;31/08/2025
2023;Zaragoza;Grado: Enfermería;Grado;Cambio de estudios sin simultaneidad;Hombres;0;3;3;0;;;31/08/2025
2023;Zaragoza;Grado: Enfermería;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;13;11;0;;;31/08/2025
2023;Zaragoza;Grado: Enfermería;Grado;Graduado;Hombres;29;0;0;0;4.25;96.99;31/08/2025
2023;Zaragoza;Grado: Enfermería;Grado;Graduado;Mujeres;106;0;0;0;4.00;98.81;31/08/2025
2023;Zaragoza;Grado: Enfermería;Grado;Incumple Régimen de permanencia;Hombres;0;1;1;0;;;31/08/2025
2023;Zaragoza;Grado: Enfermería;Grado;Incumple Régimen de permanencia;Mujeres;0;1;1;0;;;31/08/2025
2023;Zaragoza;Grado: Enfermería;Grado;Traslado a otra Universidad;Hombres;0;0;0;2;;;31/08/2025
2023;Zaragoza;Grado: Enfermería;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;31/08/2025
2023;Zaragoza;Grado: Estudios Clásicos;Grado;Abandono Voluntario;Hombres;0;5;3;0;;;31/08/2025
2023;Zaragoza;Grado: Estudios Clásicos;Grado;Abandono Voluntario;Mujeres;0;10;5;0;;;31/08/2025
2023;Zaragoza;Grado: Estudios Clásicos;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;0;0;;;31/08/2025
2023;Zaragoza;Grado: Estudios Clásicos;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;4;2;0;;;31/08/2025
